song_name,artist,album,genre
Concrete Hell,5th Ward Boyz,Rated G,rap
Bank Robbery,Facemob,Gangstas and Hustlaz,rap
Swangin and Bangin,E.S.G.,Ocean of Funk,rap
Braids Fades Feat Slim Thug,E.S.G.,Shinin N Grindin,rap
Realist Rhymin Feat Lil Flip,E.S.G.,Shinin N Grindin,rap
Ever So Clear,Bushwick Bill,Little Big Man (Explicit),rap
Diary Of A Madman,Scarface,Mr. Scarface Is Back,rap
Money And The Power,Scarface,Mr. Scarface Is Back,rap
The Wall,Scarface,The World Is Yours,rap
Now I Feel Ya,Scarface,The World Is Yours,rap
I Seen a Man Die,Scarface,The Diary,rap
Hand of the Dead Body,Scarface,The Diary,rap
Southside,Scarface,The Untouchable,rap
Mary Jane,Scarface,The Untouchable,rap
Smartz,Scarface,The Untouchable,rap
2 Real,Scarface,My Homies,rap
In My Blood,Scarface,My Homies,rap
Greed,Scarface,My Homies,rap
Homies Thuggs,Scarface,My Homies,rap
Damn It Feels Good to Be a Gangsta,Geto Boys,Uncut Dope,rap
Still,Geto Boys,The Resurrection,rap
The World Is a Ghetto,Geto Boys,The Resurrection,rap
Time Taker,Geto Boys,The Resurrection,rap
Geto Fantasy,Geto Boys,The Resurrection,rap
It Aint,Geto Boys,Til Death Do Us Part,rap
No Nuts No Glory,Geto Boys,Til Death Do Us Part,rap
Six Feet Deep,Geto Boys,Til Death Do Us Part,rap
Murder After Midnight,Geto Boys,Til Death Do Us Part,rap
Straight Gangstaism,Geto Boys,Til Death Do Us Part,rap
Bring It On,Geto Boys,Til Death Do Us Part,rap
Do Yo Time,Geto Boys,"Da Good, Da Bad & Da Ugly",rap
Free,Geto Boys,"Da Good, Da Bad & Da Ugly",rap
They Bs,Geto Boys,"Da Good, Da Bad & Da Ugly",rap
Gansta Put Me Down,Geto Boys,"Da Good, Da Bad & Da Ugly",rap
Big Faces,Geto Boys,"Da Good, Da Bad & Da Ugly",rap
Street Game,Geto Boys,"Da Good, Da Bad & Da Ugly",rap
Pocket Full of Stones,UGK,The Essential UGK,rap
Its Supposed to Bubble,UGK,The Essential UGK,rap
Front Back Side to Side,UGK,The Essential UGK,rap
One Day,UGK,The Essential UGK,rap
Murder,UGK,The Essential UGK,rap
Good Stuff,UGK,The Essential UGK,rap
Diamonds Wood,UGK,Ridin' Dirty,rap
Wood Wheel,UGK,Dirty Money,rap
Fk Faces,Scarface,My Homies,rap
Do What You Want,Scarface,My Homies,rap
Boo Boon,Scarface,My Homies,rap
Sticky Green,Devin The Dude,Greatest Hits,rap
Black Ice Sky High feat OutKast,Goodie Mob,Still Standing,rap
Soul Food,Goodie Mob,Soul Food,rap
Thought Process,Goodie Mob,Soul Food,rap
Southside,Lil Keke,Chronicles,rap
Dont Mess Wit Texas,Lil Keke,The Commission,rap
Baller In The Mix,Lil Keke,The Commission,rap
Pimps Players Hustlas,Lil Keke,The Commission,rap
Tops Drop,Fat Pat,Greatest Hits,rap
25 Lighters,DJ DMD,"Forty Four: 3rd Coast Classics, Vol. 1",rap
Ghetto Dreams,Fat Pat,Greatest Hits,rap
How Ya Do Dat,Young Bleed,"All I Have In The World, Are...My Balls And My Word",rap
Burbons And Lacs,Master P,Ghetto D,rap
Bout It Bout It II,Master P,Ice Cream Man,rap
Pass Me Da Green,Master P,Ghetto D,rap
Mr Ice Cream Man,Master P,Ice Cream Man,rap
Is There A Heaven For A Gangsta,Master P,Best Of Master P,rap
Bang Screw,Lil C,Purple Drank,rap
Maan,Big Moe featuring E.S.G. & Big Pokey,City Of Syrup,rap
Life Story feat AlD Bam,Z-Ro,Look What You Did To Me,rap
Who Dat Talking Down,Big Pokey,Hardest Pit in the Litter,rap
Hardest Pit,Big Pokey,Hardest Pit in the Litter,rap
Ballin Parlay,Big Pokey,Hardest Pit in the Litter,rap
Da Summa,Three 6 Mafia,Mystic Stylez,rap
Rock Yo Hips,Crime Mob,Hated On Mostly,rap
Get Low,Ying Yang Twins,Kings Of Crunk,rap
Low feat TPain,Flo Rida,Mail on Sunday,rap
My Neck My Back Lick It,Khia,Thug Misses (Digitally Remastered),rap
Grillz Dirty,Nelly,Sweatsuit,rap
Cell Therapy,Goodie Mob,Soul Food,rap
Ridin,Chamillionaire,The Sound of Revenge,rap
Slob on My Knob,Tear Da Club Up Thugs,CrazyNDaLazDayz,rap
Mo Fire,Lil Wayne,Tha Carter II,rap
Ghetto Life,Master P,MP Da Last Don,rap
Touchdown feat Eminem,T.I.,T.I. VS T.I.P.,rap
The Way I Are,Timbaland,Shock Value,rap
Tha Crossroads,Bone Thugs-N-Harmony,E. 1999 Eternal,rap
This Is Why Im Hot,MiMS,Music Is My Savior,rap
Ride Wit Me,Nelly,Country Grammar,rap
Crank That Soulja Boy,Soulja Boy,souljaboytellem.com,rap
Lollipop,Lil Wayne,Tha Carter III,rap
I Wanna Love You,Akon,Konvicted,rap
Im A G,Rick Ross,Port Of Miami,rap
Murder Avenue,Geto Boys,Til Death Do Us Part,rap
Coming 2 America,Ludacris,Word Of Mouf,rap
Decatur Psalm,OutKast,ATLiens,rap
You Know What It Is feat Wyclef Jean,T.I.,T.I. VS T.I.P.,rap
Crept and We Came,Bone Thugs-N-Harmony,E. 1999 Eternal,rap
Damn Club Mix,Youngbloodz,Drankin' Patnaz,rap
War Wounds,Master P,MP Da Last Don,rap
Weezy Baby,Lil Wayne,Tha Carter II,rap
Whatcha Know featuring Big Gipp,Three 6 Mafia,When The Smoke Clears,rap
Constantly N Danger,C-Murder,Life Or Death,rap
Kisha,Lil Wayne,Tha Block Is Hot,rap
Number One Spot,Ludacris,The Red Light District,rap
A Milli,Lil Wayne,Tha Carter III,rap
Contract feat 8 Ball MJG,8Ball,Crunk Juice,rap
Cereal Killer,Geto Boys,Til Death Do Us Part,rap
This Is 4 My,Silkk The Shocker,Made Man,rap
In Da Club,Lil Jon & The East Side Boyz,Crunk Juice,rap
Dilemma,Nelly,Nellyville,rap
Oh No,Lil Wayne,Tha Carter II,rap
F The Ying Yang Twins,Ying Yang Twins,United States Of Atlanta,rap
Take a Bump,Three 6 Mafia,When The Smoke Clears,rap
Soldiers Riders Gs,Master P,MP Da Last Don,rap
Fuckin With Me,Juvenile,Juve The Great,rap
After Dollars No Cents,Master P,Ghetto D,rap
Hot In Herre,Nelly,Nellyville,rap
Look What I Got,T.I.,Trap Muzik,rap
Rollout My Business,Ludacris,Word Of Mouf,rap
I Just Wanna Die,Geto Boys,The Resurrection,rap
Wait The Whisper Song,Ying Yang Twins,United States Of Atlanta,rap
Snitch,Lil Wayne,Tha Carter,rap
Hanh,Ying Yang Twins,Me & My Brother,rap
Wailin,OutKast,ATLiens,rap
Gangsta B,Master P,MP Da Last Don,rap
Remember Me,Lil Wayne,Tha Block Is Hot,rap
Throw Yo Hood Up,Silkk The Shocker,Charge It 2 Da Game,rap
Back That Azz Up,Juvenile,400 Degreez,rap
Handle the Vibe,Bone Thugs-N-Harmony,The Art of War: World War 1,rap
Screwed Up,Ludacris,Chicken - N - Beer,rap
Play Wit Pussy,Mia X,Mama Drama,rap
I Got That Fire,Juvenile,Tha G-Code,rap
Eternity,Master P,MP Da Last Don,rap
Mama Always Told Me,Silkk The Shocker,Charge It 2 Da Game,rap
Southern Fried Intro,Ludacris,Chicken - N - Beer,rap
One Night Stand,Lil Jon & The East Side Boyz,Crunk Juice,rap
Im Not a Gentleman,Geto Boys,We Can't Be Stopped,rap
Mamacita,OutKast,Aquemini,rap
Greed Hate Envy,Nelly,Country Grammar,rap
Guerrilla,Juvenile,Tha G-Code,rap
Georgia Dome Get Low Sequel,Ying Yang Twins,Me & My Brother,rap
Somebody Like Me,Silkk The Shocker,Made Man,rap
Duck Run,C-Murder,Life Or Death,rap
The Heat,Lil Wayne,Tha Carter,rap
West Savannah,OutKast,Aquemini,rap
No Shorts No Losses,Bone Thugs-N-Harmony,E. 1999 Eternal,rap
You Me,Mia X,Unlady Like,rap
Put Your Money,Ludacris,The Red Light District,rap
Picture Me,C-Murder,Life Or Death,rap
It Aint My Fault,Silkk The Shocker,Charge It 2 Da Game,rap
Fuck Tha World,Lil Wayne,Tha Block Is Hot,rap
Numb Numb,Juvenile,Juve The Great,rap
You Aint Gotta Lie To Kick It,Silkk The Shocker,Charge It 2 Da Game,rap
She Said,Ludacris,Word Of Mouf,rap
Bring It On,Mia X,Mama Drama,rap
Respect Us,Lil Wayne,Tha Block Is Hot,rap
What You Know,T.I.,King,rap
Armageddon,Ying Yang Twins,Me & My Brother,rap
Tho Dem Wraps,Nelly,Country Grammar,rap
Hit a Muthafucka,Three 6 Mafia,Chapter 2: World Domination,rap
What They Do feat BG,T.I.,Urban Legend,rap
Stop Hatin,Master P,Ghetto D,rap
Whatcha Wanna Do,Mia X,Mama Drama,rap
1st 10 Featuring Infamous 20 Fate Wilson,Ludacris,Back For The First Time,rap
Holiday,Rockie Fresh,Holiday,rap
Need Somebody To Talk To,Sexton,Lost My Heart In Hollywood: Chapter 3,rap
Loco Contigo with J Balvin Ozuna feat Nicky Jam Natti Natasha Darell Sech REMIX,DJ Snake,"Loco Contigo (with J. Balvin & Ozuna feat. Nicky Jam, Natti Natasha, Darell & Sech) [REMIX]",rap
Barbie Doll,THE TRASH MERMAIDS,Barbie Doll,rap
Where the Moon Hides,GARZA,Where the Moon Hides,rap
40 Bandz,Ducko McFli,40 Bandz,rap
Forever Scarred,FG Famous,Forever Scarred,rap
Sweet Sweet,Taliwhoah,Another Dimension,rap
Im Winnin,Hunidrack6,Bag Fase,rap
Sunday Best,Surfaces,Where the Light Is,rap
Thraa,Doje,Thraa,rap
Blue,Dolo Tonight,Blue,rap
All You Need To Know feat Calle Lehmann,Gryffin,All You Need To Know (feat. Calle Lehmann),rap
50,Mudd Bughatti,50,rap
Glocks Drums,Lil Mexico,Glocks & Drums,rap
Cudos,Breadwinna Gdawg,Cudos,rap
Waiting On A Better Day,Sexton,Lost My Heart In Hollywood: Chapter 2,rap
WORDS,Deanna Brooke,WORDS,rap
TALK,Ella Collier,TALK,rap
Love Da Way,JonEcks,Hearing Colors Tasting Sounds,rap
Pose feat Lil Uzi Vert,Yo Gotti,Pose (feat. Lil Uzi Vert),rap
Pookie feat Lil Pump Remix,Aya Nakamura,Pookie (feat. Lil Pump) [Remix],rap
Behind Me,Lil Bike,Behind Me,rap
Baguettes feat Gunna,Smokepurpp,Lost Planet 2.0,rap
Once Again,Quality Control,Once Again,rap
CHECK,Kennedy Stephens,CHECK,rap
Year of the Update,Swim.,Year of the Update,rap
Yung World,YunginReckless,Yung World,rap
Winnie Tha Pxxh,Gxx,Winnie Tha Pxxh,rap
Bad Bad Bad feat Lil Baby,Young Thug,So Much Fun,rap
Pink Lemonade,Dolo Tonight,Pink Lemonade,rap
Pink Toes Offset DaBaby feat Gunna,Quality Control,Quality Control: Control The Streets Volume 2,rap
I Bleed Stars,All Fires,I Bleed Stars,rap
Baguettes in the Face feat NAV Playboi Carti A Boogie Wit da Hoodie,Mustard,Perfect Ten,rap
100 Shooters feat Meek Mill,Future,100 Shooters (feat. Meek Mill),rap
Too High,Dolo Tonight,Too High,rap
Its Like That,Run–D.M.C.,The Greatest Hits,rap
Still DRE,Dr. Dre,2001 (Explicit Version),rap
Work It,Missy Elliott,Under Construction,rap
Get Busy,Sean Paul,Dutty Rock,rap
Kingdom Come,Demi Lovato,Confident,rap
711,Beyoncé,BEYONCÉ [Platinum Edition],rap
Milkshake,Kelis,The Hits,rap
Bitch Better Have My Money,Rihanna,Bitch Better Have My Money,rap
CoCo,O.T. Genasis,CoCo,rap
Glow Up,Meek Mill,Glow Up,rap
The Water Dance feat Pitbull,Chris Porter,The Water Dance (feat. Pitbull),rap
Mek It Bunx Up,DeeWunn,Mek it Bunx Up (feat. Marcy Chin) - Single,rap
Lay Up,Future,Beast Mode,rap
Swine,Lady Gaga,ARTPOP,rap
Pretty Girls,Britney Spears,Pretty Girls,rap
Dark Horse feat Juicy J Originally Performed By Katy Perry Karaoke Version,Paris Music,Dark Horse feat. Juicy J (Originally Performed By Katy Perry) [Karaoke Version],rap
One Minute Man feat Ludacris,Missy Elliott,Miss E... So Addictive,rap
World Boss Twerk Remix,Twerkteam,Best of Twerk Music 2015 (Booty Shake Music),rap
Diddy Pop,Spol,Self Titled,rap
Go Fuck Yourself,Two Feet,First Steps,rap
Fck Up Some Commas,Future,DS2 (Deluxe),rap
Birds,Migos,No Label II,rap
Best Friend,Young Thug,Best Friend,rap
Bake Sale feat Travis Scott,Wiz Khalifa,Bake Sale (feat. Travis Scott),rap
Jealous,Beyoncé,BEYONCÉ [Platinum Edition],rap
Lotta Gang Shit feat Young Famous,600 Breezy,Sixobreezo,rap
Faneto,Chief Keef,Chiraq Villian,rap
4 Minutes Of Hell Pt 3,G Herbo,Welcome to Fazoland,rap
Rich Nga Timeline,Migos,Rich Ni**a Timeline,rap
Mula feat 3 Glizzy,Shy Glizzy,Young Jefe,rap
Black Connection,Camp Lo,Uptown Saturday Night,rap
Check,Young Thug,Barter 6,rap
Round Hear,La Capone,Separate My Self,rap
Shook Ones Pt II,Mobb Deep,The Infamous,rap
Kobe,Chief Keef,Finally Rich (Deluxe),rap
Trylogy,Kurupt,Tha Streetz Iz A Mutha (Digitally Remastered),rap
Hell on Earth Front Lines,Mobb Deep,Hell On Earth (Explicit),rap
So Much Pain,S.A.S,Regal Rap EP,rap
Paparazzi Live,Xzibit,At The Speed Of Life,rap
Shout,S.A.S.,Galaxy Fly,rap
Gang,Lil Reese,Supa Savage 2,rap
Gangster Trippin,Fatboy Slim,You've Come a Long Way Baby,rap
Black Skinhead,Kanye West,Yeezus,rap
Panda,Desiigner,Panda,rap
Jersey,Future,What A Time To Be Alive,rap
Bad and Boujee feat Lil Uzi Vert,Migos,Bad and Boujee (feat. Lil Uzi Vert),rap
Que Passa Amigo,Tropkillaz,Que Passa Amigo,rap
Mutant Brain,Sam Spiegel,Mutant Brain,rap
Let Me Love You,DJ Snake,Encore,rap
Closer feat Halsey,The Chainsmokers,Closer (feat. Halsey),rap
Broccoli feat Lil Yachty,DRAM,Broccoli (feat. Lil Yachty),rap
One Dance,Drake,Views,rap
Cheerleader Ricky Blaze Remix,OMI,Cheerleader (Remixes),rap
Banaan Bigger Better Anthem,Jebroer,Banaan (Bigger Better Anthem),rap
Let Me Clear My Throat Old School Reunion Remix 96,DJ Kool,Let Me Clear My Throat,rap
Niykee Heaton Fawks Remix,Brewski,Niykee Heaton,rap
Niggas In Paris Remade Instrumental Originally Recorded By JayZ Kanye West,Niggas In Paris Instrumental,Niggas In Paris (Remade Instrumental Originally Recorded By Jay-Z & Kanye West) - Single,rap
Roll the Bass,Major Lazer,Peace Is The Mission,rap
Gold Digger,Kanye West,Late Registration,rap
Bashment,Ape Drums,Bashment,rap
Feed Me Dope,Future,SUPER SLIMEY,rap
Cut It feat Young Dolph,O.T. Genasis,Cut It (feat. Young Dolph),rap
Kanye West feat Wyclef Jean,Young Thug,JEFFERY,rap
What Money About,Bankroll Mafia,Bankroll Mafia,rap
Take That,The Game,Blood Moon: Year Of The Wolf,rap
Came To Do,Chris Brown,X (Deluxe Version),rap
Privacy,Chris Brown,Privacy,rap
HUMBLE,Kendrick Lamar,DAMN.,rap
Black Beatles,Rae Sremmurd,SremmLife 2 (Deluxe),rap
Pyramid Schemes,BOARCROK,Music by World of Dance Session One,rap
Needed Me,Rihanna,ANTI,rap
Id Love To Change The World Matstubs Remix,Jetta,I'd Love To Change The World (Matstubs Remix),rap
Mind feat Kai,Jack Ü,Skrillex and Diplo present Jack Ü,rap
Forbes feat GEazy,Borgore,Keep It Sexy - EP,rap
Memo,Young Thug,Slime Season 3,rap
Barking,Ramz,Barking,rap
RICO feat Drake,Meek Mill,Dreams Worth More Than Money,rap
Chill Bill feat J Davi Spooks,Rob $tone,Chill Bill (feat. J. Davi$ & Spooks),rap
THat Part,ScHoolboy Q,Blank Face LP,rap
Champions League,Krept & Konan,7 Days,rap
Anaconda,Nicki Minaj,The Pinkprint (International Deluxe Explicit),rap
Jumpman,Drake,What A Time To Be Alive,rap
Bum Bum Tam Tam,MC Fioti,Bum Bum Tam Tam,rap
Games,THIEVES,Anarchy EP,rap
Mi Gente feat Beyoncé,J Balvin,Mi Gente (feat. Beyoncé),rap
Play for Keeps feat La Capone,Rondonumbanine,Rn4l,rap
Last Night In LA Konan Freestyle,Krept & Konan,7 Days,rap
How We Move feat King L,Lil Bibby,Free Crack,rap
Abusadamente,MC Gustta,Abusadamente,rap
Iggy SZN,Iggy Azalea,Iggy SZN,rap
Twerkit,Busta Rhymes,#TWERKIT,rap
Bartier Cardi feat 21 Savage,Cardi B,Bartier Cardi (feat. 21 Savage),rap
Bad Man,Missy Elliott,The Cookbook,rap
Boy Oh Boy,Good Times Ahead,Random White Dude Be Everywhere,rap
Rude Boy,Rihanna,Rated R,rap
Evil Ways Justice Mix,Blues Saraceno,Dark Country,rap
Missile,Dorothy,ROCKISDEAD,rap
Wicked Games,The Hot Damns,The Hot Damns,rap
Ready Set Lets Go,Sam Tinnesz,Ready Set Let's Go,rap
Joker And The Thief,Wolfmother,Wolfmother,rap
Blame It on the Boom Boom,Black Stone Cherry,Between The Devil & The Deep Blue Sea (Special Edition),rap
Down To The Bottom,Dorothy,Down To The Bottom,rap
Search and Destroy,All Good Things,Battle Rock,rap
Im a Wanted Man,Royal Deluxe,Born for This,rap
Devils Got You Beat,Various Artists,Dark Country 4,rap
All For One,The Phantoms,Different Drum,rap
Raise Hell,Dorothy,ROCKISDEAD,rap
Black Betty,Ministry & Co-Conspirators,Cover Up,rap
Bad Man,Blues Saraceno,Outlaw Blues 2,rap
That Thing You Do,Ellem,That Thing You Do,rap
Whiskey Fever,Dorothy,ROCKISDEAD,rap
Gunnin for You,Nick Nolan,Dark Country,rap
The Stratosphere,Extreme Music,Stoner Rock 2,rap
Highway,Bleeker,Erase You,rap
Devils Gonna Come,Various Artists,Dark Country 5,rap
If You Wanna Leave,Thorbjørn Risager,Too Many Roads,rap
Are You Satisfied,Reignwolf,Are You Satisfied?,rap
Dogs of War,Blues Saraceno,Dark Country 3,rap
Pure Evil,Extreme Music,Stoner Rock 2,rap
Big Loud,Nick Nolan,Garage Blues 3,rap
Changed Man,Michael Burks,Iron Man,rap
Hawk Eyes,The Kicks,Tonight Changes Everything,rap
A Girl Like You,Edwyn Collins,Gorgeous George,rap
Wicked Ones,Dorothy,ROCKISDEAD,rap
I Get It My Way,Paul Otten,Fight Like the Devil,rap
The Heat,The Bones of J.R. Jones,Spirit's Furnace,rap
Suffocation Blues,Black Pistol Fire,Black Pistol Fire,rap
Green Machine,Kyuss,Blues For The Red Sun,rap
So Come On,The Atomic Bitchwax,Boxriff,rap
The Bottle,Hermano,Only a Suggestion,rap
HeavyLike a Witch,All Them Witches,Our Mother Electricity,rap
Tired Old Dog,The Devil and the Almighty Blues,The Devil and the Almighty Blues,rap
Left Us To Mold,Unida,High Volume: The Stoner Rock Collection,rap
Enter the Riffian,Wo Fat,Psychedelonaut,rap
Die of Thirst,Gorilla Pulp,Peyote Queen,rap
Willie Nelson,Clutch,High Volume: The Stoner Rock Collection,rap
Hello To Oblivion,Formula,High Volume: The Stoner Rock Collection,rap
Midnight Rider,The Allman Brothers Band,Idlewild South (Deluxe Edition Remastered),rap
Shes Long Gone,The Black Keys,Brothers (Deluxe Edition),rap
Walk This Way feat Aerosmith,Run–D.M.C.,Raising Hell,rap
Mary Janes Last Dance,Tom Petty and the Heartbreakers,Anthology: Through The Years,rap
When Love Comes To Town,U2,Rattle And Hum,rap
Heartbroken In Disrepair,Dan Auerbach,Keep It Hid,rap
Run Like The River,Vintage Trouble,1 Hopeful Rd.,rap
The Pusher,Steppenwolf,Steppenwolf,rap
Cant You Hear Me Knocking Remastered,The Rolling Stones,Sticky Fingers (Remastered),rap
Layla 40th Anniversary Version 2010 Remastered,Derek & The Dominos,Layla And Other Assorted Love Songs (40th Anniversary / 2010 Remastered),rap
I Gotsta Get Paid,ZZ Top,La Futura,rap
The River,Various Artists,Dark Country 4,rap
King of Rock,Run–D.M.C.,King Of Rock (Expanded Edition),rap
Blue on Black,Kenny Wayne Shepherd,Trouble Is...,rap
Call Me Devil,Friends in Tokyo,Keep Moving On,rap
Just Got Paid,ZZ Top,Rio Grande Mud,rap
Im Gonna Do My Thing,Royal Deluxe,Royal Deluxe,rap
The Fear,The Score,Pressure,rap
White Trash Millionaire,Black Stone Cherry,Between The Devil & The Deep Blue Sea (Special Edition),rap
Hell on Wheels,Nick Nolan,Outlaw Blues 2,rap
Bad Romance EP Version,Halestorm,ReAniMate: The CoVeRs eP,rap
Asleep At The Wheel,Band Of Skulls,Himalayan,rap
Beast,Nico Vega,Fury Oh Fury EP,rap
Dont Stop the Devil,Dead Posey,Freak Show EP,rap
Me And Mary Jane,Black Stone Cherry,Magic Mountain,rap
When the Devil Calls,Blues Saraceno,Dark Country 3,rap
Old Time Rock Roll,Bob Seger,Stranger In Town,rap
Heaven Knows,The Pretty Reckless,Going To Hell,rap
Electric Man,Rival Sons,Great Western Valkyrie,rap
Howl,Beware Of Darkness,Howl,rap
When The Curtain Falls,Greta Van Fleet,Anthem Of The Peaceful Army,rap
Wild Thing,JAXSON GAMBLE,Wild Thing,rap
Absolution,The Pretty Reckless,Going To Hell,rap
Love Is Pain,Joan Jett & The Blackhearts,Bad Reputation (Music from the Original Motion Picture),rap
Im America,Cilver,Not The End Of The World,rap
Rain Wizard,Black Stone Cherry,Black Stone Cherry,rap
Safari Song,Greta Van Fleet,From The Fires,rap
How We Do It,Royal Deluxe,Born for This,rap
Get Whats Coming,Rival Sons,Rival Sons,rap
Get Up,Dorothy,Get Up,rap
My Medicine Single Version,The Pretty Reckless,Light Me Up,rap
Easy Does It,Wildstreet,Easy Does It,rap
Are You Gonna Go My Way,Lenny Kravitz,Are You Gonna Go My Way,rap
Outshined,Soundgarden,Badmotorfinger (25th Anniversary Remaster),rap
Medicine Man,Dorothy,ROCKISDEAD,rap
Sleep Now In the Fire,Rage Against The Machine,The Battle Of Los Angeles,rap
Fight,Oleander,Something Beautiful,rap
Song 2 2012 Remaster,Blur,Blur [Special Edition],rap
Going to Hell,The Pretty Reckless,Going To Hell,rap
Indestructible,Disturbed,Indestructible (Deluxe Edition),rap
Story Of A Quarryman,Joe Bonamassa,The Ballad of John Henry,rap
Sabotage,Beastie Boys,Ill Communication,rap
Dark Nights,Dorothy,ROCKISDEAD,rap
Sweet Things,The Pretty Reckless,Going to Hell,rap
Bad Blood Alternate Mix,Ministry,Music From And Inspired By The Motion Picture The Matrix,rap
Calm Like A Bomb,Rage Against The Machine,The Matrix Reloaded: The Album,rap
Rake It Up,Yo Gotti,I Still Am,rap
Trophies,Young Money,Rise Of An Empire (Deluxe Edition),rap
Nasty,DJ Drama,Nasty,rap
Shoulder Lean feat TI,Young Dro,Best Thang Smokin' (Explicit Version),rap
Lets Go feat Big D Twista,Trick Daddy,Thug Matrimony: Married To The Streets,rap
Stuntin Like My Daddy Street,Birdman,Like Father Like Son,rap
Get Throwed,Bun B,Trill,rap
Snap Yo Fingers,Youngbloodz,Snap Yo Fingers - Single,rap
Like A Pimp,David Banner,Mississippi: The Album,rap
Still Tippin feat Slim Thug Paul Wall,Mike Jones,Who Is Mike Jones?,rap
No Hands feat Roscoe Dash Wale,Waka Flocka Flame,Flockaveli,rap
Hood Nigga,Gorilla Zoe,Welcome To The Zoo,rap
Hypnotized feat Akon,Plies,The Real Testament,rap
Put On,Jeezy,The Recession,rap
Its Goin Down feat Nitti,Yung Joc,New Joc City (Explicit Content U.S. Version),rap
Thug,Slim Thug,Boss Of All Bosses,rap
UOENO feat Rick Ross Future,Rocko,Gift Of Gab 2 (Deluxe Edition),rap
We Ball,Ace Hood,We Ball,rap
CheezNDope feat Young Dolph Key Glock,Project Pat,CheezNDope (feat. Young Dolph & Key Glock),rap
Whatever You Like,T.I.,Paper Trail,rap
Independent feat Lil Boosie and Lil Phat,Webbie,Savage Life 2 (Explicit Version),rap
Vica Versa,Pastor Troy,Face Off,rap
Stay Fly Explicit Album Version,Three 6 Mafia,Most Known Unknown (Explicit),rap
In My Pocket,Pimp C,Pimp C Presents: Ghetto Stories,rap
Sittin Sidewayz feat Big Pokey,Paul Wall,The Peoples Champ,rap
One Day,UGK,Ridin' Dirty,rap
Shell Shocked feat Kill The Noise Madsonik From Teenage Mutant Ninja Turtles,Juicy J,"Shell Shocked (feat. Kill The Noise & Madsonik) [From ""Teenage Mutant Ninja Turtles""]",rap
Ayy Ladies,Travis Porter,From Day 1,rap
Hands In The Air,8Ball,2 Fast 2 Furious (Soundtrack),rap
Bling Bling,B.G.,Chopper City In The Ghetto,rap
Hustlin,Rick Ross,Port Of Miami,rap
Knuck If You Buck feat Lil Scrappy,Crime Mob,Crime Mob (U.S. PA Version),rap
All Work,Curren$y,Back at Burnie’s,rap
Lean Wit It Rock Wit It,Dem Franchize Boyz,On Top Of Our Game,rap
Band Plays On,Lil Wyte,No Filter,rap
Sunshine feat Lea Explicit Album Version,Lil' Flip,U Gotta Feel Me,rap
Some Cut,Trillville,Welcome to Trillville Usa,rap
So What,Field Mob,Light Poles And Pine Trees,rap
Walk It Out,Unk,Beat'n Down Yo Block,rap
Right Thurr,Chingy,Jackpot,rap
They Know Dey Know,Shawty Lo,They Know [Dey Know],rap
Make tha Trap Say Aye feat Gucci Mane,OJ Da Juiceman,The Otha Side of the Trap,rap
Its A Vibe,2 Chainz,Pretty Girls Like Trap Music,rap
You Dont Want Drama,8Ball & MJG,Living Legends,rap
Addiction feat Lil Wayne Saweetie,Big K.R.I.T.,K.R.I.T. IZ HERE,rap
Halle Berry Shes Fine,Hurricane Chris,Unleashed,rap
Lottery Renegade,K CAMP,Wayy 2 Kritical,rap
Betcha Cant Do It Like Me,D4L,Down For Life,rap
Mo Reala,Zaytoven,Trapholizay,rap
White Girl,U.S.D.A.,"Young Jeezy Presents U.S.D.A.: ""Cold Summer"" The Authorized Mixtape",rap
